Date,Price,Open,High,Low
05/23/12,107.57,107.57,107.57,107.57
05/22/12,107.69,107.69,107.69,107.69
05/21/12,108.96,108.96,108.96,108.96
05/18/12,109.35,109.35,109.35,109.35
05/17/12,109.94,109.94,109.94,109.94
05/16/12,109.44,109.44,109.44,109.44
05/15/12,109.44,109.44,109.44,109.44
05/14/12,108.79,108.79,108.79,108.79
05/11/12,107.31,107.31,107.31,107.31
05/10/12,107.48,107.48,107.48,107.48
05/09/12,107.14,107.14,107.14,107.14
05/08/12,107.15,107.15,107.15,107.15
05/07/12,107.41,107.41,107.41,107.41
05/04/12,107.07,107.07,107.07,107.07
05/03/12,107.19,107.19,107.19,107.19
05/02/12,105.53,105.53,105.53,105.53
04/30/12,105.1,105.1,105.1,105.1
04/27/12,104.94,104.94,104.94,104.94
04/26/12,104.38,104.38,104.38,104.38
04/25/12,107.4,107.4,107.4,107.4
04/24/12,107.24,107.24,107.24,107.24
04/23/12,107.49,107.49,107.49,107.49
04/20/12,106.24,106.24,106.24,106.24
04/19/12,105.04,105.04,105.04,105.04
04/18/12,103.68,103.68,103.68,103.68
04/17/12,102.68,102.68,102.68,102.68
04/16/12,102.77,102.77,102.77,102.77
04/13/12,102.03,102.03,102.03,102.03
04/12/12,101.84,101.84,101.84,101.84
04/11/12,101.01,101.01,101.01,101.01
04/10/12,100.44,100.44,100.44,100.44
04/05/12,100.94,100.94,100.94,100.94
04/04/12,101.35,101.35,101.35,101.35
04/03/12,100.1,100.1,100.1,100.1
04/02/12,99.75,99.75,99.75,99.75
03/30/12,100.06,100.06,100.06,100.06
03/29/12,99.7,99.7,99.7,99.7
03/28/12,100.36,100.36,100.36,100.36
03/27/12,99.74,99.74,99.74,99.74
03/26/12,99.28,99.28,99.28,99.28
03/23/12,99.95,99.95,99.95,99.95
03/22/12,99.32,99.32,99.32,99.32
03/21/12,98.49,98.49,98.49,98.49
03/20/12,96.32,96.32,96.32,96.32
03/19/12,98.38,98.38,98.38,98.38
03/16/12,98.65,98.65,98.65,98.65
03/15/12,98.76,98.76,98.76,98.76
03/14/12,98.76,98.76,98.76,98.76
03/13/12,99.26,99.26,99.26,99.26
03/12/12,100.08,100.08,100.08,100.08
03/09/12,100.25,100.25,100.25,100.25
03/08/12,100.65,100.65,100.65,100.65
03/07/12,101.21,101.21,101.21,101.21
03/06/12,101.01,101.01,101.01,101.01
03/05/12,101.26,101.26,101.26,101.26
03/02/12,99.08,99.08,99.08,99.08
03/01/12,97.75,97.75,97.75,97.75
02/29/12,97.29,97.29,97.29,97.29
02/28/12,97.22,97.22,97.22,97.22
02/27/12,96.23,96.23,96.23,96.23
02/24/12,96.27,96.27,96.27,96.27
02/23/12,95.98,95.98,95.98,95.98
02/22/12,95.68,95.68,95.68,95.68
02/21/12,95.04,95.04,95.04,95.04
02/20/12,94.74,94.74,94.74,94.74
02/17/12,96.17,96.17,96.17,96.17
02/16/12,94.96,94.96,94.96,94.96
02/15/12,93.92,93.92,93.92,93.92
02/14/12,93.32,93.32,93.32,93.32
02/13/12,93.32,93.32,93.32,93.32
02/10/12,93.25,93.25,93.25,93.25
02/09/12,93.39,93.39,93.39,93.39
